,RUL-predicted,TRUE-RUL
6870,187.165,183
6871,172.765,182
6872,192.215,181
6873,190.0575,180
6874,191.9725,179
6875,187.935,178
6876,199.8625,177
6877,197.9075,176
6878,185.9175,175
6879,190.5575,174
6880,189.2175,173
6881,171.14,172
6882,192.04,171
6883,175.085,170
6884,170.88,169
6885,183.0475,168
6886,182.9125,167
6887,168.835,166
6888,164.715,165
6889,190.585,164
6890,183.26,163
6891,173.825,162
6892,165.875,161
6893,185.965,160
6894,159.3275,159
6895,159.8125,158
6896,165.645,157
6897,178.8725,156
6898,179.145,155
6899,166.275,154
6900,158.3825,153
6901,159.7075,152
6902,187.27,151
6903,184.5425,150
6904,148.5925,149
6905,159.95,148
6906,166.295,147
6907,155.6725,146
6908,146.77,145
6909,174.6825,144
6910,154.9,143
6911,148.12,142
6912,134.1075,141
6913,153.1875,140
6914,173.6225,139
6915,172.7625,138
6916,175.92,137
6917,166.66,136
6918,159.6075,135
6919,157.3575,134
6920,157.64,133
6921,155.9175,132
6922,165.76,131
6923,157.48,130
6924,153.0375,129
6925,159.96,128
6926,152.19,127
6927,143.55,126
6928,146.725,125
6929,148.345,124
6930,148.84,123
6931,150.6025,122
6932,134.05,121
6933,148.9075,120
6934,150.0075,119
6935,132.895,118
6936,125.625,117
6937,130.1375,116
6938,134.775,115
6939,130.3025,114
6940,153.3775,113
6941,116.115,112
6942,147.59,111
6943,136.295,110
6944,121.1775,109
6945,108.8275,108
6946,118.965,107
6947,129.51,106
6948,127.875,105
6949,143.45,104
6950,125.8175,103
6951,144.225,102
6952,118.4475,101
6953,120.6525,100
6954,125.0575,99
6955,133.55,98
6956,134.7025,97
6957,202.415,249
6958,191.54,248
6959,215.0075,247
6960,200.92,246
6961,202.465,245
6962,224.065,244
6963,221.815,243
6964,195.075,242
6965,209.3625,241
6966,202.7075,240
6967,214.5975,239
6968,202.9325,238
6969,196.8575,237
6970,214.38,236
6971,195.475,235
6972,211.4475,234
6973,190.7875,233
6974,213.4425,232
6975,190.45,231
6976,206.6025,230
6977,201.32,229
6978,194.0175,228
6979,203.4775,227
6980,194.3325,226
6981,183.08,225
6982,185.855,224
6983,189.085,223
6984,177.49,222
6985,216.06,221
6986,191.9575,220
6987,188.3475,219
6988,195.255,218
6989,172.8925,217
6990,191.4875,216
6991,184.2875,215
6992,156.53,214
6993,190.53,213
6994,195.2325,212
6995,186.2075,211
6996,188.7075,210
6997,180.8075,209
6998,202.2425,208
6999,162.955,207
7000,174.1775,206
7001,172.405,205
7002,157.08,204
7003,165.5825,203
7004,162.905,202
7005,167.27,201
7006,172.98,200
7007,179.0925,199
7008,154.545,198
7009,151.945,197
7010,165.3775,196
7011,162.5575,195
7012,155.4025,194
7013,149.7575,193
7014,151.035,192
7015,164.01,191
7016,145.775,190
7017,149.8375,189
7018,158.67,188
7019,150.9425,187
7020,166.685,186
7021,159.3325,185
7022,150.3975,184
7023,162.4875,183
7024,130.8675,182
7025,134.4775,181
7026,182.5475,180
7027,131.7275,179
7028,131.2725,178
7029,164.895,177
7030,142.605,176
7031,132.245,175
7032,140.6575,174
7033,133.2225,173
7034,146.5,172
7035,138.1375,171
7036,170.67,170
7037,139.4625,169
7038,134.405,168
7039,131.81,167
7040,129.1225,166
7041,138.425,165
7042,154.53,164
7043,130.655,163
7044,143.3525,162
7045,135.185,161
7046,162.54,160
7047,148.5975,159
7048,144.56,158
7049,133.655,157
7050,134.6625,156
7051,121.2,155
7052,140.1725,154
7053,147.17,153
7054,144.5725,152
7055,160.7625,151
7056,135.005,150
7057,125.6875,149
7058,107.37,148
7059,119.875,147
7060,116.5175,146
7061,122.825,145
7062,145.4825,144
7063,119.425,143
7064,134.7475,142
7065,134.0425,141
7066,123.765,140
7067,119.42,139
7068,126.8725,138
7069,120.9125,137
7070,184.28,150
7071,193.18,149
7072,196.4,148
7073,195.9075,147
7074,187.5125,146
7075,190.535,145
7076,184.0275,144
7077,185.1075,143
7078,185.76,142
7079,187.5175,141
7080,187.13,140
7081,190.1275,139
7082,187.0075,138
7083,193.2125,137
7084,181.4575,136
7085,190.195,135
7086,175.4825,134
7087,186.8575,133
7088,178.3175,132
7089,179.1325,131
7090,184.7925,130
7091,176.435,129
7092,184.795,128
7093,172.725,127
7094,175.025,126
7095,167.2125,125
7096,173.1725,124
7097,168.365,123
7098,169.4125,122
7099,168.39,121
7100,159.405,120
7101,160.75,119
7102,170.6275,118
7103,147.8875,117
7104,159.515,116
7105,181.145,115
7106,160.33,114
7107,151.19,113
7108,150.995,112
7109,147.5125,111
7110,159.29,110
7111,141.325,109
7112,138.8825,108
7113,145.6625,107
7114,152.26,106
7115,152.3025,105
7116,155.42,104
7117,143.1575,103
7118,142.3125,102
7119,143.6075,101
7120,147.82,100
7121,139.06,99
7122,141.66,98
7123,147.7275,97
7124,140.7125,96
7125,138.87,95
7126,125.785,94
7127,137.425,93
7128,141.8725,92
7129,137.095,91
7130,131.1225,90
7131,126.0675,89
7132,107.9775,88
7133,124.9375,87
7134,100.9325,86
7135,124.4375,85
7136,118.725,84
7137,113.835,83
7138,109.81,82
7139,115.07,81
7140,87.1925,80
7141,88.49,79
7142,126.58,78
7143,80.77,77
7144,88.8625,76
7145,85.215,75
7146,119.305,74
7147,89.465,73
7148,75.215,72
7149,102.675,71
7150,74.3325,70
7151,99.955,69
7152,70.16,68
7153,89.4075,67
7154,64.075,66
7155,111.34,65
7156,68.8975,64
7157,68.0425,63
7158,71.6375,62
7159,72.9475,61
7160,71.4975,60
7161,85.605,59
7162,95.74,58
7163,68.4975,57
7164,63.5925,56
7165,66.4975,55
7166,55.1175,54
7167,69.4825,53
7168,77.7825,52
7169,45.9825,51
7170,68.335,50
7171,79.16,49
7172,54.1175,48
7173,68.5975,47
7174,62.91,46
7175,54.32,45
7176,60.6675,44
7177,43.3975,43
7178,44.7325,42
7179,45.6825,41
7180,36.045,40
7181,27.995,39
7182,38.0825,38
7183,17.185,37
7184,37.905,36
7185,47.8725,35
7186,35.2875,34
7187,41.4875,33
7188,27.8725,32
7189,42.7375,31
7190,22.275,30
7191,21.1975,29
7192,20.685,28
7193,41.8125,27
7194,22.1,26
7195,24.155,25
7196,22.8625,24
7197,19.1975,23
7198,22.1775,22
7199,23.0,21
7200,25.3475,20
7201,15.31,19
7202,18.5125,18
7203,16.9775,17
7204,15.955,16
7205,15.905,15
7206,206.9775,262
7207,194.2175,261
7208,202.0275,260
7209,192.035,259
7210,199.525,258
7211,188.625,257
7212,206.945,256
7213,187.095,255
7214,199.02,254
7215,187.1275,253
7216,188.2725,252
7217,186.03,251
7218,195.8925,250
7219,189.7275,249
7220,193.2125,248
7221,184.76,247
7222,188.355,246
7223,186.695,245
7224,178.4225,244
7225,191.815,243
7226,173.595,242
7227,187.855,241
7228,190.95,240
7229,177.495,239
7230,175.75,238
7231,170.825,237
7232,167.985,236
7233,160.19,235
7234,190.2875,234
7235,169.49,233
7236,161.1725,232
7237,160.9275,231
7238,154.1175,230
7239,152.8475,229
7240,165.1675,228
7241,165.4225,227
7242,155.5325,226
7243,171.315,225
7244,154.8125,224
7245,154.3975,223
7246,184.6775,222
7247,156.0175,221
7248,145.9175,220
7249,163.12,219
7250,159.5375,218
7251,160.9575,217
7252,160.0075,216
7253,144.275,215
7254,148.26,214
7255,153.2025,213
7256,147.335,212
7257,138.25,211
7258,149.445,210
7259,157.2975,209
7260,144.2775,208
7261,151.69,207
7262,144.7175,206
7263,148.9525,205
7264,149.9225,204
7265,143.8475,203
7266,155.0375,202
7267,141.795,201
7268,136.0875,200
7269,147.12,199
7270,130.82,198
7271,135.08,197
7272,137.3475,196
7273,136.9575,195
7274,131.19,194
7275,124.6525,193
7276,137.33,192
7277,134.1775,191
7278,127.4525,190
7279,129.735,189
7280,125.5175,188
7281,132.8575,187
7282,132.5525,186
7283,155.1075,185
7284,124.9925,184
7285,127.285,183
7286,118.345,182
7287,122.1275,181
7288,162.675,180
7289,154.9625,179
7290,135.4975,178
7291,115.835,177
7292,105.2075,176
7293,115.0325,175
7294,118.9,174
7295,113.0175,173
7296,111.155,172
7297,112.7925,171
7298,101.7825,170
7299,114.85,169
7300,116.51,168
7301,107.4025,167
7302,103.7225,166
7303,103.785,165
7304,106.545,164
7305,108.59,163
7306,107.205,162
7307,127.16,161
7308,101.305,160
7309,104.0375,159
7310,110.0625,158
7311,81.6325,157
7312,99.26,156
7313,93.26,155
7314,96.7525,154
7315,97.7675,153
7316,118.2275,152
7317,119.7175,151
7318,94.2625,150
7319,97.7075,149
7320,98.5025,148
7321,101.5075,147
7322,91.2375,146
7323,86.6125,145
7324,89.9025,144
7325,92.0125,143
7326,107.36,142
7327,93.1925,141
7328,104.175,140
7329,83.7,139
7330,90.2475,138
7331,80.43,137
7332,90.6125,136
7333,91.53,135
7334,81.6825,134
7335,90.06,133
7336,91.285,132
7337,87.9125,131
7338,79.5125,130
7339,81.795,129
7340,92.055,128
7341,87.365,127
7342,92.5325,126
7343,109.195,125
7344,83.52,124
7345,88.7875,123
7346,103.88,122
7347,82.005,121
7348,74.055,120
7349,83.8025,119
7350,73.6575,118
7351,85.8225,117
7352,81.88,116
7353,80.72,115
7354,91.615,114
7355,78.7925,113
7356,95.8675,112
7357,83.75,111
7358,82.0425,110
7359,66.4775,109
7360,88.9275,108
7361,83.46,107
7362,78.0075,106
7363,93.3625,105
7364,77.64,104
7365,84.05,103
7366,199.84,212
7367,214.3875,211
7368,195.2825,210
7369,197.8675,209
7370,210.3125,208
7371,199.665,207
7372,202.6375,206
7373,203.61,205
7374,208.79,204
7375,196.205,203
7376,196.7,202
7377,202.0825,201
7378,187.295,200
7379,202.1975,199
7380,215.3575,198
7381,203.9275,197
7382,204.24,196
7383,198.675,195
7384,189.6825,194
7385,186.535,193
7386,186.64,192
7387,180.085,191
7388,195.165,190
7389,189.28,189
7390,185.635,188
7391,193.225,187
7392,192.4675,186
7393,201.66,185
7394,193.1675,184
7395,192.8925,183
7396,175.6375,182
7397,180.1275,181
7398,178.7675,180
7399,184.1575,179
7400,180.345,178
7401,200.8375,177
7402,173.235,176
7403,183.69,175
7404,187.0025,174
7405,175.4975,173
7406,169.1425,172
7407,190.8825,171
7408,173.715,170
7409,166.9975,169
7410,174.2125,168
7411,196.2975,167
7412,154.325,166
7413,161.925,165
7414,173.6875,164
7415,167.305,163
7416,158.63,162
7417,166.055,161
7418,162.1225,160
7419,156.2625,159
7420,178.995,158
7421,167.37,157
7422,175.01,156
7423,165.6475,155
7424,164.285,154
7425,171.885,153
7426,165.12,152
7427,170.295,151
7428,146.655,150
7429,162.545,149
7430,154.0725,148
7431,159.465,147
7432,170.955,146
7433,131.95,145
7434,147.125,144
7435,140.715,143
7436,133.5775,142
7437,157.66,141
7438,142.245,140
7439,138.1825,139
7440,128.3325,138
7441,147.39,137
7442,140.185,136
7443,181.31,135
7444,172.385,134
7445,160.3925,133
7446,162.2575,132
7447,144.62,131
7448,136.9975,130
7449,115.6,129
7450,150.5625,128
7451,122.735,127
7452,132.0825,126
7453,126.6275,125
7454,138.09,124
7455,128.555,123
7456,118.2225,122
7457,122.3925,121
7458,137.4875,120
7459,111.4075,119
7460,139.0025,118
7461,136.875,117
7462,118.185,116
7463,109.935,115
7464,133.23,114
7465,122.2875,113
7466,148.8275,112
7467,142.9575,111
7468,97.2775,110
7469,134.715,109
7470,113.0375,108
7471,126.245,107
7472,93.6575,106
7473,111.79,105
7474,101.595,104
7475,103.985,103
7476,104.4175,102
7477,126.8575,101
7478,99.3125,100
7479,128.9525,99
7480,120.6675,98
7481,95.9775,97
7482,105.4475,96
7483,97.11,95
7484,92.3675,94
7485,148.2325,93
7486,124.67,92
7487,105.4975,91
7488,100.73,90
7489,98.42,89
7490,104.575,88
7491,103.115,87
7492,92.6125,86
7493,98.755,85
7494,95.9825,84
7495,89.0425,83
7496,111.6,82
7497,86.37,81
7498,106.2225,80
7499,93.1875,79
7500,97.805,78
7501,84.4225,77
7502,93.615,76
7503,90.56,75
7504,87.435,74
7505,102.12,73
7506,107.1475,72
7507,90.4225,71
7508,94.0675,70
7509,80.4325,69
7510,85.9025,68
7511,82.135,67
7512,84.3125,66
7513,73.42,65
7514,74.19,64
7515,78.7225,63
7516,72.81,62
7517,73.825,61
7518,88.085,60
7519,68.78,59
7520,83.5525,58
7521,70.86,57
7522,69.0925,56
7523,75.0825,55
7524,91.8125,54
7525,64.31,53
7526,72.37,52
7527,67.225,51
7528,65.61,50
7529,80.775,49
7530,85.9675,48
7531,66.5175,47
7532,56.145,46
7533,55.6725,45
7534,57.875,44
7535,63.2325,43
7536,68.68,42
7537,60.49,41
7538,51.345,40
7539,70.845,39
7540,41.68,38
7541,46.51,37
7542,223.2925,207
7543,207.3575,206
7544,211.7925,205
7545,214.425,204
7546,221.3225,203
7547,223.4175,202
7548,208.39,201
7549,208.735,200
7550,215.9875,199
7551,205.15,198
7552,219.835,197
7553,210.3775,196
7554,209.48,195
7555,216.7275,194
7556,214.5375,193
7557,222.8375,192
7558,211.8625,191
7559,196.76,190
7560,220.9925,189
7561,206.1575,188
7562,212.8375,187
7563,194.9375,186
7564,201.0075,185
7565,181.495,184
7566,207.255,183
7567,197.8925,182
7568,189.28,181
7569,189.4925,180
7570,186.17,179
7571,182.9125,178
7572,201.8625,177
7573,182.6875,176
7574,187.3375,175
7575,188.4075,174
7576,203.0425,173
7577,201.2025,172
7578,187.835,171
7579,189.4875,170
7580,197.7775,169
7581,187.405,168
7582,184.9025,167
7583,168.355,166
7584,195.41,165
7585,192.4625,164
7586,185.4875,163
7587,173.7525,162
7588,192.7475,161
7589,189.175,160
7590,163.8225,159
7591,188.3775,158
7592,155.4125,157
7593,164.6725,156
7594,178.215,155
7595,188.2525,154
7596,166.7975,153
7597,170.54,152
7598,176.9175,151
7599,166.3375,150
7600,161.985,149
7601,169.8375,148
7602,162.07,147
7603,145.24,146
7604,168.07,145
7605,158.45,144
7606,166.6825,143
7607,164.0225,142
7608,158.9525,141
7609,160.4475,140
7610,161.985,139
7611,157.57,138
7612,173.9725,137
7613,146.805,136
7614,160.6175,135
7615,171.5025,134
7616,153.18,133
7617,145.35,132
7618,157.44,131
7619,151.1625,130
7620,145.385,129
7621,149.8525,128
7622,153.3025,127
7623,167.6725,126
7624,133.1425,125
7625,153.8375,124
7626,151.08,123
7627,157.1575,122
7628,152.345,121
7629,141.76,120
7630,123.275,119
7631,130.865,118
7632,157.055,117
7633,139.33,116
7634,131.085,115
7635,145.8425,114
7636,209.5,246
7637,202.84,245
7638,183.7525,244
7639,204.8775,243
7640,214.05,242
7641,181.14,241
7642,196.175,240
7643,194.45,239
7644,213.65,238
7645,201.22,237
7646,181.3,236
7647,180.8975,235
7648,181.5775,234
7649,201.0875,233
7650,188.7275,232
7651,183.17,231
7652,187.3,230
7653,167.7375,229
7654,176.0375,228
7655,179.2175,227
7656,186.0775,226
7657,177.7425,225
7658,180.2075,224
7659,167.1975,223
7660,173.8025,222
7661,185.655,221
7662,195.73,220
7663,171.95,219
7664,180.435,218
7665,164.7475,217
7666,173.605,216
7667,188.935,215
7668,176.4275,214
7669,163.94,213
7670,183.7475,212
7671,185.0375,211
7672,179.2625,210
7673,173.255,209
7674,151.3825,208
7675,154.01,207
7676,156.585,206
7677,164.755,205
7678,152.665,204
7679,158.99,203
7680,164.8575,202
7681,169.45,201
7682,159.815,200
7683,161.53,199
7684,155.835,198
7685,153.5325,197
7686,144.755,196
7687,142.1875,195
7688,162.2675,194
7689,145.0825,193
7690,155.62,192
7691,149.9425,191
7692,149.5775,190
7693,172.285,189
7694,128.5425,188
7695,159.8225,187
7696,141.8075,186
7697,146.0725,185
7698,146.5325,184
7699,160.3,183
7700,148.69,182
7701,135.8775,181
7702,127.3,180
7703,163.085,179
7704,124.71,178
7705,128.89,177
7706,149.095,176
7707,126.525,175
7708,121.435,174
7709,122.45,173
7710,123.695,172
7711,131.8475,171
7712,150.77,170
7713,160.7025,169
7714,146.815,168
7715,135.98,167
7716,131.26,166
7717,129.565,165
7718,120.68,164
7719,145.3475,163
7720,133.7425,162
7721,115.315,161
7722,133.61,160
7723,123.5425,159
7724,110.235,158
7725,108.6825,157
7726,116.695,156
7727,109.255,155
7728,112.79,154
7729,115.33,153
7730,109.2825,152
7731,117.825,151
7732,99.47,150
7733,125.4575,149
7734,103.2275,148
7735,102.9625,147
7736,105.285,146
7737,94.93,145
7738,120.4475,144
7739,90.9425,143
7740,102.435,142
7741,102.105,141
7742,95.9425,140
7743,93.885,139
7744,93.72,138
7745,103.1125,137
7746,94.805,136
7747,115.6975,135
7748,96.3475,134
7749,99.735,133
7750,110.79,132
7751,91.34,131
7752,99.7925,130
7753,105.9025,129
7754,104.2125,128
7755,89.5925,127
7756,99.09,126
7757,83.555,125
7758,100.0025,124
7759,91.71,123
7760,89.9975,122
7761,91.8725,121
7762,81.065,120
7763,90.5875,119
7764,74.4875,118
7765,92.6775,117
7766,90.0925,116
7767,96.0575,115
7768,94.8075,114
7769,80.5625,113
7770,95.3225,112
7771,102.0125,111
7772,99.97,110
7773,83.575,109
7774,91.87,108
7775,84.03,107
7776,80.55,106
7777,92.3175,105
7778,83.7275,104
7779,86.19,103
7780,91.2125,102
7781,79.965,101
7782,88.7575,100
7783,194.5175,179
7784,211.77,178
7785,205.75,177
7786,204.7825,176
7787,225.33,175
7788,201.8825,174
7789,199.2875,173
7790,195.25,172
7791,206.71,171
7792,229.6,170
7793,202.05,169
7794,203.1825,168
7795,194.115,167
7796,206.885,166
7797,193.34,165
7798,189.5325,164
7799,189.3225,163
7800,188.735,162
7801,180.2075,161
7802,202.7875,160
7803,199.305,159
7804,169.305,158
7805,183.67,157
7806,168.0975,156
7807,185.53,155
7808,190.395,154
7809,181.38,153
7810,171.1475,152
7811,185.44,151
7812,193.6825,150
7813,189.2025,149
7814,184.355,148
7815,166.025,147
7816,191.38,146
7817,189.665,145
7818,180.3675,144
7819,167.83,143
7820,172.4825,142
7821,169.3925,141
7822,167.1075,140
7823,190.9225,139
7824,178.075,138
7825,169.1875,137
7826,171.66,136
7827,167.1025,135
7828,165.5325,134
7829,168.76,133
7830,176.295,132
7831,160.6475,131
7832,165.7325,130
7833,168.8,129
7834,158.115,128
7835,158.6575,127
7836,171.9125,126
7837,169.485,125
7838,179.605,124
7839,146.98,123
7840,163.5375,122
7841,151.62,121
7842,154.58,120
7843,148.0175,119
7844,156.0,118
7845,157.6375,117
7846,138.9075,116
7847,153.185,115
7848,156.5675,114
7849,168.7025,113
7850,147.17,112
7851,142.185,111
7852,139.1875,110
7853,147.0025,109
7854,147.715,108
7855,136.4575,107
7856,135.355,106
7857,137.0,105
7858,129.61,104
7859,148.97,103
7860,122.2725,102
7861,143.3575,101
7862,141.6675,100
7863,145.9475,99
7864,116.9975,98
7865,140.21,97
7866,112.8775,96
7867,147.595,95
7868,131.115,94
7869,139.4875,93
7870,133.9975,92
7871,124.115,91
7872,108.575,90
7873,123.915,89
7874,124.005,88
7875,119.0275,87
7876,117.5525,86
7877,103.68,85
7878,122.84,84
7879,98.3,83
7880,106.6075,82
7881,121.4375,81
7882,106.775,80
7883,118.48,79
7884,115.405,78
7885,106.74,77
7886,109.1175,76
7887,115.755,75
7888,114.54,74
7889,81.96,73
7890,106.99,72
7891,114.7675,71
7892,89.36,70
7893,110.315,69
7894,109.85,68
7895,112.7175,67
7896,99.005,66
7897,94.225,65
7898,91.0975,64
7899,105.56,63
7900,83.435,62
7901,113.0125,61
7902,79.8525,60
7903,90.6675,59
7904,80.9375,58
7905,121.505,57
7906,93.305,56
7907,94.21,55
7908,87.8325,54
7909,88.74,53
7910,65.41,52
7911,96.005,51
7912,91.765,50
7913,71.505,49
7914,88.315,48
7915,99.7725,47
7916,74.605,46
7917,81.3875,45
7918,83.3125,44
7919,73.925,43
7920,96.185,42
7921,89.775,41
7922,78.515,40
7923,66.04,39
7924,67.0575,38
7925,79.3575,37
7926,72.115,36
7927,61.2375,35
7928,67.3425,34
7929,63.7575,33
7930,52.36,32
7931,40.0475,31
7932,57.795,30
7933,65.265,29
7934,57.2775,28
7935,49.415,27
7936,40.135,26
7937,52.8475,25
7938,35.5725,24
7939,46.065,23
7940,39.75,22
7941,45.1925,21
7942,202.4675,285
7943,225.505,284
7944,211.5275,283
7945,227.9725,282
7946,222.275,281
7947,216.97,280
7948,230.095,279
7949,232.3,278
7950,217.885,277
7951,217.1025,276
7952,221.05,275
7953,211.89,274
7954,222.24,273
7955,214.485,272
7956,212.7275,271
7957,210.715,270
7958,212.1825,269
7959,212.0425,268
7960,221.2825,267
7961,194.82,266
7962,208.46,265
7963,216.715,264
7964,213.5475,263
7965,203.2325,262
7966,194.3775,261
7967,199.505,260
7968,205.02,259
7969,212.71,258
7970,201.9525,257
7971,197.2575,256
7972,194.2825,255
7973,187.7,254
7974,184.0375,253
7975,201.8275,252
7976,192.6325,251
7977,200.3925,250
7978,190.9725,249
7979,189.1975,248
7980,218.625,247
7981,195.7125,246
7982,189.765,245
7983,193.265,244
7984,191.1175,243
7985,186.5175,242
7986,200.6725,241
7987,187.7925,240
7988,186.7,239
7989,192.2725,238
7990,180.1375,237
7991,181.2775,236
7992,182.4475,235
7993,175.865,234
7994,184.58,233
7995,184.84,232
7996,185.495,231
7997,170.7025,230
7998,173.3425,229
7999,170.6475,228
8000,174.08,227
8001,174.795,226
8002,188.405,225
8003,165.935,224
8004,161.22,223
8005,166.975,222
8006,169.85,221
8007,177.4175,220
8008,168.83,219
8009,165.305,218
8010,176.6675,217
8011,166.92,216
8012,171.06,215
8013,154.405,214
8014,170.1625,213
8015,156.5175,212
8016,168.615,211
8017,159.4375,210
8018,172.3875,209
8019,172.8825,208
8020,180.1375,207
8021,178.2725,206
8022,169.71,205
8023,180.2525,204
8024,156.4475,203
8025,168.6175,202
8026,157.3675,201
8027,166.32,200
8028,157.1,199
8029,166.2875,198
8030,171.875,197
8031,159.4375,196
8032,162.4975,195
8033,165.3375,194
8034,170.885,193
8035,150.03,192
8036,163.325,191
8037,155.11,190
8038,150.6175,189
8039,148.295,188
8040,141.4025,187
8041,154.02,186
8042,147.545,185
8043,146.665,184
8044,154.96,183
8045,139.6825,182
8046,152.4275,181
8047,133.7425,180
8048,154.565,179
8049,151.2125,178
8050,142.4775,177
8051,138.7425,176
8052,126.2275,175
8053,142.7275,174
8054,133.67,173
8055,137.125,172
8056,140.5825,171
8057,148.495,170
8058,150.8025,169
8059,145.7275,168
8060,145.835,167
8061,162.9875,166
8062,152.52,165
8063,124.205,164
8064,148.15,163
8065,145.1525,162
8066,143.1375,161
8067,150.1975,160
8068,126.62,159
8069,156.6,158
8070,140.485,157
8071,139.735,156
8072,156.82,155
8073,127.7575,154
8074,141.045,153
8075,143.93,152
8076,123.3975,151
8077,137.4775,150
8078,150.985,149
8079,144.6975,148
8080,143.2125,147
8081,148.2425,146
8082,122.095,145
8083,137.38,144
8084,125.9425,143
8085,149.825,142
8086,136.17,141
8087,132.2125,140
8088,125.595,139
8089,129.61,138
8090,140.685,137
8091,144.6425,136
8092,136.3325,135
8093,120.9,134
8094,125.35,133
8095,119.295,132
8096,137.905,131
8097,131.8875,130
8098,121.49,129
8099,125.9575,128
8100,114.81,127
8101,106.6475,126
8102,124.8925,125
8103,130.1,124
8104,129.75,123
8105,134.055,122
8106,120.06,121
8107,145.4175,120
8108,124.295,119
8109,117.7925,118
8110,148.2175,117
8111,122.975,116
8112,110.5875,115
8113,121.965,114
8114,117.5975,113
8115,124.47,112
8116,133.865,111
8117,128.265,110
8118,115.51,109
8119,126.025,108
8120,103.5375,107
8121,106.41,106
8122,107.69,105
8123,124.0625,104
8124,124.4125,103
8125,106.215,102
8126,123.5425,101
8127,112.855,100
8128,118.1,99
8129,107.7725,98
8130,94.28,97
8131,113.31,96
8132,102.5825,95
8133,108.5575,94
8134,109.3475,93
8135,108.81,92
8136,103.76,91
8137,106.49,90
8138,89.69,89
8139,105.69,88
8140,97.1675,87
8141,117.405,86
8142,118.8425,85
8143,82.0325,84
8144,101.0125,83
8145,99.4725,82
8146,117.905,81
8147,95.635,80
8148,97.0925,79
8149,89.795,78
8150,83.16,77
8151,72.3925,76
8152,99.7625,75
8153,72.44,74
8154,69.26,73
8155,76.77,72
8156,73.4775,71
8157,70.455,70
8158,75.33,69
8159,69.75,68
8160,87.5825,67
8161,68.27,66
8162,65.5425,65
8163,73.1325,64
8164,71.6275,63
8165,62.4525,62
8166,62.095,61
8167,65.255,60
8168,72.0475,59
8169,60.855,58
8170,61.885,57
8171,61.6675,56
8172,51.62,55
8173,59.4675,54
8174,193.8325,226
8175,197.605,225
8176,197.7675,224
8177,188.24,223
8178,187.19,222
8179,191.745,221
8180,179.38,220
8181,192.89,219
8182,194.5475,218
8183,196.5125,217
8184,191.175,216
8185,205.4075,215
8186,190.055,214
8187,180.235,213
8188,178.56,212
8189,175.9125,211
8190,175.4775,210
8191,202.435,209
8192,181.675,208
8193,167.665,207
8194,180.0275,206
8195,178.2875,205
8196,173.9325,204
8197,183.505,203
8198,169.4875,202
8199,169.9325,201
8200,171.0075,200
8201,173.135,199
8202,178.9375,198
8203,181.7125,197
8204,159.7425,196
8205,167.8225,195
8206,182.915,194
8207,165.5925,193
8208,156.94,192
8209,165.44,191
8210,176.4725,190
8211,179.3175,189
8212,168.615,188
8213,176.9425,187
8214,157.475,186
8215,155.06,185
8216,151.24,184
8217,166.1725,183
8218,151.1225,182
8219,164.0175,181
8220,160.5825,180
8221,174.0925,179
8222,164.85,178
8223,138.5375,177
8224,156.4175,176
8225,145.3625,175
8226,151.67,174
8227,133.235,173
8228,152.1475,172
8229,147.2975,171
8230,145.815,170
8231,156.805,169
8232,136.995,168
8233,134.4675,167
8234,150.3725,166
8235,137.5675,165
8236,143.335,164
8237,123.325,163
8238,131.73,162
8239,133.1525,161
8240,129.9375,160
8241,128.6375,159
8242,126.2325,158
8243,118.505,157
8244,127.195,156
8245,132.2425,155
8246,162.815,154
8247,122.7325,153
8248,124.8525,152
8249,122.475,151
8250,122.6125,150
8251,130.5,149
8252,119.3675,148
8253,119.705,147
8254,121.4375,146
8255,121.35,145
8256,135.6775,144
8257,117.825,143
8258,129.59,142
8259,116.4075,141
8260,118.1325,140
8261,114.5175,139
8262,106.1475,138
8263,106.1725,137
8264,106.4125,136
8265,106.5275,135
8266,110.175,134
8267,117.2525,133
8268,110.285,132
8269,115.72,131
8270,105.36,130
8271,96.6325,129
8272,104.78,128
8273,94.2825,127
8274,101.0925,126
8275,101.7925,125
8276,104.9225,124
8277,103.7025,123
8278,99.65,122
8279,95.8,121
8280,103.65,120
8281,95.5475,119
8282,99.39,118
8283,90.285,117
8284,94.2025,116
8285,84.8,115
8286,97.7575,114
8287,106.1925,113
8288,91.2375,112
8289,99.635,111
8290,70.4425,110
8291,90.52,109
8292,89.5125,108
8293,91.8825,107
8294,96.785,106
8295,89.14,105
8296,87.16,104
8297,89.47,103
8298,80.97,102
8299,94.8425,101
8300,85.615,100
8301,78.2775,99
8302,81.895,98
8303,86.075,97
8304,88.0475,96
8305,97.275,95
8306,84.495,94
8307,91.6025,93
8308,75.9475,92
8309,69.3,91
8310,67.545,90
8311,89.6075,89
8312,55.8675,88
8313,51.8225,87
8314,78.345,86
8315,67.145,85
8316,73.8,84
8317,68.21,83
8318,84.0025,82
8319,82.15,81
8320,78.345,80
8321,84.555,79
8322,79.4325,78
8323,88.9975,77
8324,72.345,76
8325,55.2075,75
8326,59.4975,74
8327,68.045,73
8328,54.44,72
8329,221.9375,195
8330,211.295,194
8331,212.435,193
8332,209.075,192
8333,198.28,191
8334,211.3725,190
8335,200.1725,189
8336,218.085,188
8337,192.1,187
8338,213.875,186
8339,213.0375,185
8340,203.4525,184
8341,192.3925,183
